year,team,id,position,name,draft_team,draft_year,stats_global_id,twitter_username,cbs_id,fleaflicker_id,stats_id,status,sportsdata_id,height,rotoworld_id,rotowire_id,draft_round,weight,college,espn_id,jersey,birthdate,nfl_id,draft_pick
2021,CIN,14943,LB,"Davis-Gaither, Akeem",CIN,2020,0,AkeemDavis16,2182263,,32777,,d152b2d5-402d-47f4-a6d1-7870e5a32df5,74,,14661,4,238,Appalachian State,3917142,27,874818000,,1
2021,NYG,14944,CB,"Holmes, Darnay",NYG,2020,0,prowaydarnay,2806232,,32780,,8e19d167-cee8-4048-8f28-d476b11ec330,70,,14535,4,198,UCLA,4242973,30,898578000,,4
2021,CAR,14945,CB,"Pride, Troy",CAR,2020,0,TroyPride18,2260689,,32783,,0e4e082e-6dc7-41c4-baa1-2c1367f8f9f9,71,,14581,4,195,Notre Dame,4046679,32,885186000,,7
2021,ARI,14946,DT,"Fotu, Leki",ARI,2020,0,LekiFotu,2240504,,32784,,2040899a-0b04-4de7-900b-f9e6861c6150,77,,14712,4,317,Utah,4035666,95,903848400,,8
2021,MIN,14947,DE,"Wonnum, D.J.",MIN,2020,0,dwonnum,2252822,,32787,,68356887-b59e-4210-9726-828ea7f83928,77,,14612,4,258,South Carolina,4038849,98,878274000,,11
2021,ATL,14948,LB,"Walker, Mykal",ATL,2020,0,MykalWalker3,2865637,,32789,,86d7dd69-9957-4853-b069-5ad7e35edc64,75,,14754,4,235,Fresno State,4243009,43,872744400,,13
2021,DAL,14949,CB,"Robinson, Reggie",DAL,2020,0,RegRobII,,,32793,,e44308c4-2505-4b79-855a-18d83d407fc5,73,,14708,4,197,Tulsa,,41,860994000,,17
2021,PHI,14950,S,"Wallace, K'Von",PHI,2020,0,KVonWallace,2239538,,32797,,789af1aa-253e-4fda-a93b-cef346bd91b3,71,,14686,4,205,Clemson,4035463,34,869806800,,21
2021,MIN,14951,DT,"Lynch, James",MIN,2020,0,JamesHusker38,2868531,,32800,,ce8b21f7-6f93-40e6-8068-0432e10d855f,76,,14499,4,295,Baylor,4259181,97,916808400,,24
2021,ARI,14952,DT,"Lawrence, Rashard",ARI,2020,0,Rashard_99,2223249,,32801,,6e9763f5-2f5c-45d4-b50b-d7bbf91e1a65,74,,14717,4,308,Louisiana State,,92,904194000,,25
2021,MIN,14953,LB,"Dye, Troy",MIN,2020,0,tdye15dbtroy,2221826,,32802,,f070d4ef-1904-47f2-87d3-b9e2788789ed,75,,14740,4,225,Oregon,4038946,43,843022800,,26
2021,ATL,14954,S,"Hawkins, Jaylinn",ATL,2020,0,jhawko6,2180267,,32804,,c588e277-fc9e-4187-9358-2b9e1a2b0cd9,73,,14697,4,208,California,3858276,21,872485200,,28
2021,PHI,14955,CB,"Scott, Josiah",JAC,2020,0,josiahscott7,2807092,,32807,,72d2a51c-7f02-4db8-8cce-19c45820f170,69,,14413,4,185,Michigan State,4241977,42,923288400,,31
2021,KCC,14956,CB,"Sneed, L'Jarius",KCC,2020,0,,2239881,,32808,,92b059b3-6b1b-4db4-a535-ceba629176d1,73,,14688,4,192,Louisiana Tech,4040432,38,853822800,,32
2021,LVR,14957,CB,"Robertson, Amik",LVR,2020,0,_youngtruth7,2816298,,32809,,23525664-b547-413b-9221-b09091b90edf,69,,14709,4,183,Louisiana Tech,4239694,21,899701200,,33
2021,JAC,14958,LB,"Quarterman, Shaquille",JAC,2020,0,,2221934,,32810,,dd7218be-5eaa-4d51-94f8-a9f68d2f0af9,72,,14747,4,234,Miami,4037468,58,878014800,,34
2021,SEA,14959,CB,"Reid, John",HOU,2020,0,John_Doe_25,2186643,,32811,,f113cf01-5a86-4ed9-ae34-dcdbac9e11a6,70,,14710,4,187,Penn State,,28,832136400,,35
2021,SEA,14960,DE,"Robinson, Alton",SEA,2020,0,,2868213,,32818,,fc116de9-ceb8-409b-b322-60659c73e943,75,,14727,5,259,Syracuse,,98,896763600,,2
2021,CAR,14961,S,"Robinson, Kenny",CAR,2020,0,krob2__,2835561,,32822,,0d226e62-3a43-4a9f-a985-05214182146f,74,,14787,5,200,West Virginia,,41,915771600,,6
2021,CHI,14962,DE,"Gipson, Trevis",CHI,2020,0,trevisgipson,2181277,,32825,,2814f1e7-dca6-4bd9-80a9-9af480d10546,76,,14680,5,263,Tulsa,3917016,56,866178000,,9
2021,JAC,14963,S,"Thomas, Daniel",JAC,2020,0,gamechanger021,2241807,,32827,,15a6249f-f4cf-47c2-8251-8a3a802b3db0,70,,14687,5,215,Auburn,4035505,20,899269200,,11
2021,NYJ,14964,CB,"Hall, Bryce",NYJ,2020,0,,2251254,,32828,,e81fcb68-e579-455f-9278-1bc28d5d332b,73,,14445,5,202,Virginia,4037584,34,878706000,,12
2021,FA,14965,PK,"Rohrwasser, Justin",NEP,2020,0,,2194734,,32829,,f8788fca-16b2-4214-b0a4-1bacff5e9fcd,75,,14822,5,230,Marshall,,,849934800,,13
2021,WAS,14966,LB,"Hudson, Khaleke",WAS,2020,0,KhalekeHudson,2260652,,32832,,5c52edd1-7566-483d-9564-03c21438fb29,72,,14480,5,220,Michigan,4046525,39,881384400,,16
2021,CHI,14967,CB,"Vildor, Kindle",CHI,2020,0,ThePremier20,2252448,,32833,,e1072f9a-86f7-4d01-89a6-33fe0186f232,71,,14706,5,189,Georgia Southern,4036651,22,881816400,,17
2021,CLE,14968,DE,"Weaver, Curtis",MIA,2020,0,curtisweaver99,2257946,,32834,,5f313f6e-4a5b-495b-8442-176c145f68c4,74,,14409,5,265,Boise State,,54,902120400,,18
2021,PHI,14969,WR,"Hightower, John",PHI,2020,0,,2969061,,32838,,58e217cd-53c0-40e7-b40b-62f53d246751,74,,14567,5,190,Boise State,,84,833518800,,22
2021,MIN,14970,CB,"Hand, Harrison",MIN,2020,0,__harry22,2868561,,32839,,ef3475dd-30bc-4f1a-9c44-4a8ecaca476e,71,,14522,5,185,Temple,4259170,37,910846800,,23
2021,BAL,14971,DT,"Washington, Broderick",BAL,2020,0,,2185746,,32840,,6f695364-f31f-420d-8baa-434539e2b12d,74,,14720,5,315,Texas Tech,,96,849675600,,24
2021,CHI,14972,WR,"Coulter, Isaiah",HOU,2020,0,,2830035,,32841,,0063fe36-d8c2-43e6-8ab1-af890eb58cea,74,,14537,5,198,Rhode Island,,82,906094800,,25
2021,PHI,14973,RB,"Huntley, Jason",DET,2020,0,thejasonhuntley,2239939,,32842,,632f863e-ad20-424f-a468-7ee40c098c2c,69,,14796,5,195,New Mexico State,,38,893048400,,26
2021,CHI,14974,WR,"Mooney, Darnell",CHI,2020,0,Darnell_M1,2240651,,32843,,bafe8df1-66b5-4200-8fb3-ff188c25a4e2,71,,14510,5,180,Tulane,4040655,1,878101200,,27
2021,TEN,14975,DT,"Murchison, Larrell",TEN,2020,0,Murchboy92,2865164,,32844,,ff0950aa-357f-47b4-b4dd-d4374413ffc1,74,,14718,5,285,North Carolina State,4240123,52,861858000,,28
2021,CAR,14976,LB,"Martin, Kamal",GBP,2020,0,KamalMartin6,2239765,,32845,,e1917291-e27c-4221-b62e-36b5d9df254c,75,,14385,5,245,Minnesota,,,898059600,,29
2021,MIN,14977,WR,"Osborn, K.J.",MIN,2020,0,,2184383,,32846,,3bf5c049-9daa-43ba-9758-c6c895a9d462,71,,14641,5,203,Miami,3916566,13,865918800,,30
2021,KCC,14978,DE,"Danna, Michael",KCC,2020,0,M_Danna4,2180090,,32847,,9e9d2934-a273-4e39-a413-d991d083297b,74,,14823,5,257,Michigan,3915487,51,881211600,,31
2021,DEN,14979,LB,"Strnad, Justin",DEN,2020,0,jsgarbs,2186413,,32848,,f8f0760e-8f04-45bf-9371-fa33c945bc1c,75,,14757,5,235,Wake Forest,3919548,40,840603600,,32
2021,NYG,14980,DE,"Brown, Cam",NYG,2020,0,,2251294,,32852,,65533cd0-792b-42cb-808f-18cbac2e51cb,77,,14596,6,230,Penn State,4045165,47,891406800,,4
2021,CAR,14981,DT,"Roy, Bravvion",CAR,2020,0,brave_roy,2253081,,32854,,47dedc0e-a2fd-415c-8619-5a46867d83e2,73,,14824,6,330,Baylor,,93,845614800,,5
2021,LAC,14982,S,"Gilman, Alohi",LAC,2020,0,alohigilman,2868542,,32856,,f3a7ab39-ead2-4dbf-b760-d652b8a26853,70,,14521,6,201,Notre Dame,4039413,32,874472400,,7
2021,BUF,14983,PK,"Bass, Tyler",BUF,2020,0,tbass_xvi,2188356,,32858,,bfccbff4-bc01-41ed-aa11-be976160504c,70,,14609,6,183,Georgia Southern,,2,855896400,,9
2021,SFO,14984,TE,"Woerner, Charlie",SFO,2020,0,,2248629,,32860,,527dfee0-a242-4dc7-830a-ab7028308259,77,,14608,6,250,Georgia,,89,876978000,,11
2021,NYJ,14985,PN,"Mann, Braden",NYJ,2020,0,MannBraden,,,32861,,85eaaf9f-59cf-4150-943c-c1abdaa78eb1,71,,14654,6,198,Texas A&M,,10,880347600,,12
2021,IND,14986,DT,"Windsor, Robert",IND,2020,0,RobertWindsor54,2186647,,32863,,e26bb68a-8987-40b6-a2d1-af013a13306a,77,,14613,6,290,Penn State,,93,853304400,,14
2021,PIT,14987,DT,"Davis, Khalil",TBB,2020,0,khalildaish95,2179622,,32864,,2f471656-9ecc-42ea-977f-0c56756d0557,74,,14682,6,315,Nebraska,3699530,50,840690000,,15
2021,PHI,14988,LB,"Bradley, Shaun",PHI,2020,0,Sdot_Bradley5,2239597,,32866,,a004c949-7097-4faf-bac9-0edc5b1b2b67,73,,14737,6,240,Temple,4038902,54,860475600,,17
2021,DET,14989,DT,"Penisini, John",DET,2020,0,Dub_jayy_boy,2827536,,32867,,00a28b92-3567-45bc-9fdb-61276dc57755,74,,14719,6,325,Utah,4243257,91,865054800,,18
2021,FA,14990,S,"Brooks, Antoine",PIT,2020,0,TwanDoee,,,32868,,60871327-0349-4246-8996-4a594addd8cf,71,,14595,6,215,Maryland,,25,909550800,,19
2021,LAR,14991,S,"Fuller, Jordan",LAR,2020,0,j_fuller4,2260978,,32869,,c72cb618-fb6b-4327-8ced-91088c936c81,74,,14698,6,203,Ohio State,4040613,29,888987600,,20
2021,PHI,14992,WR,"Watkins, Quez",PHI,2020,0,AdamSchefter,2262953,,32870,,ca85137c-205c-458e-8b77-8457849f614c,72,,14464,6,193,Southern Mississippi,4050373,16,897368400,,21
2021,FA,14993,LB,"Weaver, Evan",ARI,2020,0,Weavin_it,2250836,,32872,,41dabf34-2055-4420-8aef-c222d7df48e6,75,,14752,6,245,California,,,902811600,,23
2021,FA,14994,LB,"Maluia, Cassh",NEP,2020,0,cassh7mula,2258320,,32874,,43d50dbb-38cf-4713-a667-15f4692d8c20,72,,14826,6,248,Wyoming,,46,907390800,,25
2021,MIN,14995,S,"Metellus, Josh",MIN,2020,0,NoExcuses_23,2260662,,32875,,e135eaa4-1688-487a-a924-4d83b16977df,71,,14479,6,207,Michigan,4046537,44,885358800,,26
2021,GBP,14996,TE,"Davis, Tyler",JAC,2020,0,Tyler_Davis9,2182811,,32876,,e7a9186e-5e19-4f70-b45c-527c888e6fc7,76,,14827,6,252,Georgia Tech,3914240,84,859957200,,27
2021,IND,14997,CB,"Rodgers, Isaiah",IND,2020,0,rodgers_isaiah,2261492,,32881,,72100db3-2daa-4c17-aaa8-6c2c52bea5f3,70,,14828,6,176,UMass,4044540,2,884149200,,32
2021,IND,14998,WR,"Patmon, Dezmon",IND,2020,0,dadpat7,2221990,,32882,,be29caf2-9942-4e21-939a-a29407555c56,76,,14643,6,225,Washington State,,19,902379600,,33
2021,IND,14999,LB,"Glasgow, Jordan",IND,2020,0,,2185709,,32883,,08765a08-c1cf-4065-81b3-67cbad7e0e17,73,,14799,6,226,Michigan,,59,835938000,,34
2021,CIN,15000,LB,"Bailey, Markus",CIN,2020,0,mb_boiler21,2183896,,32885,,cbe52cf7-a9fe-495c-bd77-3a22a7f7208f,73,,14736,7,235,Purdue,3917992,41,857710800,,1
2021,WAS,15001,S,"Curl, Kamren",WAS,2020,0,KCurl_2,2866171,,32886,,eff8e3ec-98e4-49c8-b865-436e3abb0870,74,,14381,7,205,Arkansas,4242154,3,922856400,,2
2021,NYG,15002,DE,"Coughlin, Carter",NYG,2020,0,Cmoe34,2239754,,32888,,d2f9e776-11e2-47ce-82fd-60908aeb2769,75,,14580,7,240,Minnesota,4034766,52,869461200,,4
2021,BAL,15003,S,"Stone, Geno",BAL,2020,0,GenoStone22,2867170,,32889,,95f3b8ac-e10f-4f0d-8650-b464b37ded86,71,,14474,7,210,Iowa,4240575,22,924498000,,5
2021,CAR,15004,CB,"Thomas-Oliver, Stantley",CAR,2020,0,__Alcatraz21,2262783,,32891,,6c162e60-0d39-46b4-bd8d-d2f3c6d6c7e5,72,,14707,7,194,Florida International,4046353,38,896936400,,7
2021,MIN,15005,DE,"Willekes, Kenny",MIN,2020,0,kennyw97,2186438,,32895,,3a10616d-e6bd-4328-ac4d-db423b0abbdb,75,,14732,7,264,Michigan State,3929833,79,869547600,,11
2021,TBB,15006,PN,"Hofrichter, Sterling",ATL,2020,0,shofrichter10,,,32898,,aecf0860-27aa-49ac-b133-69fe2c4c63e1,69,,14653,7,199,Syracuse,,4,849762000,,14
2021,WAS,15007,DT,"Smith-Williams, James",WAS,2020,0,jacsw3,2179368,,32899,,63758554-7225-48de-a553-c43c03419c49,75,,14729,7,265,North Carolina State,3686690,50,870238800,,15
2021,DAL,15008,QB,"DiNucci, Ben",DAL,2020,0,B_DiNucci6,2179411,,32901,,c744ade6-bce2-4c71-8f1b-742cb183c8eb,74,,14832,7,215,James Madison,3895785,15,848811600,,17
2021,PIT,15009,DT,"Davis, Carlos",PIT,2020,0,,2179621,,32902,,1dada1ff-5475-425e-8f38-0728d50c91c5,74,,14681,7,320,Nebraska,3699462,73,840690000,,18
2021,WAS,15010,DE,"Toohill, Casey",PHI,2020,0,CaseyToohill,2186841,,32903,,8d617c67-6e6a-4afd-b5c8-f98dd744c36d,77,,14753,7,250,Stanford,3931408,94,840603600,,19
2021,CIN,15011,LB,"Johnston, Clay",LAR,2020,0,C_Johnston4,2189507,,32904,,d6ce86bc-7c3c-42c5-82eb-c8bc51e7e94d,73,,14743,7,232,Baylor,,44,839480400,,20
2021,DET,15012,DT,"Cornell, Jashon",DET,2020,0,JayRock_9,2179802,,32905,,564fdf8b-c21e-4889-b371-e8ca079ae9b7,75,,14833,7,285,Ohio State,,96,851922000,,21
2021,GBP,15013,S,"Scott, Vernon",GBP,2020,0,OfficialVern_,2240340,,32906,,41ff2f2c-6ddb-4bc5-9712-3664501f7af9,74,,14779,7,202,Texas Christian,,38,873954000,,22
2021,CHI,15014,CB,"Keyes, Thakarius",KCC,2020,0,TzKeyes,,,32907,,04401033-2785-4a87-b19a-312f45a53502,73,,14579,7,202,Tulane,,30,879051600,,23
2021,NYG,15015,LB,"Brunson, T.J.",NYG,2020,0,,2252794,,32908,,8969d7bd-b4c8-4cdc-84c0-a78eab2c2b2b,73,,14834,7,230,South Carolina,,35,881125200,,24
2021,BUF,15016,CB,"Jackson, Dane",BUF,2020,0,Djack11_,2179418,,32909,,089763ae-208d-4ad9-bb30-c97c0fcfdcd1,71,,14549,7,180,Pittsburgh,3895791,23,849243600,,25
2021,FA,15017,QB,"Stevens, Tommy",NOS,2020,0,,2179839,,32910,,93a1f2fd-fd5e-4b06-8086-476028d83eed,77,,14527,7,235,Mississippi State,,,850626000,,26
2021,JAC,15018,LB,"Russell, Chapelle",TBB,2020,0,DeuceRussell36,2186632,,32911,,6a2ee9da-4df9-4486-8060-8362a20bbb40,74,,14755,7,236,Temple,3923413,49,853736400,,27
2021,GBP,15019,DE,"Garvin, Jonathan",GBP,2020,0,,2804100,,32912,,586bc34d-f368-4d82-96b1-816d08fa2837,76,,14365,7,257,Miami,4240655,96,933138000,,28
2021,TEN,15020,CB,"Jackson, Chris",TEN,2020,0,,3679,,32913,,099c975d-104f-4bac-9815-52346771a515,70,,14835,7,193,Marshall,,35,892443600,,29
2021,LAR,15021,RB,"Calais, Raymond",TBB,2020,0,king_calais,2252175,,32915,,748d5fdf-8a06-4cc1-a8b1-257f4377236a,69,,14625,7,185,Louisiana-Lafayette,,43,891493200,,31
2021,NEP,15022,WR,"Perry, Malcolm",MIA,2020,0,,2251971,,32916,,73236a66-ba10-44a6-b12f-2ca13cad33b4,69,,14504,7,190,Navy,,19,861426000,,32
2021,TEN,15023,CB,"Williamson, Chris",NYG,2020,0,,2180451,,32917,,25396df1-3597-468c-b1d7-ce40edb0f7f2,72,,14836,7,205,Minnesota,,,864018000,,33
2021,PIT,15024,PK,"Sloman, Sam",LAR,2020,0,ssloman118,2240109,,32918,,e44cc736-fe98-4b80-a138-4ebc5f087335,68,,14837,7,205,"Miami, O.",,1,874645200,,34
2021,FA,15025,S,"Cole, Brian",MIN,2020,0,,,,32919,,73b6e69a-516b-4b95-9edd-0a8959500956,74,,14620,7,210,Mississippi State,,,860043600,,35
2021,CAR,15026,TE,"Sullivan, Stephen",SEA,2020,0,SJS_10,2223251,,32921,,a41b8454-0326-4c56-87a2-f2aac3814961,77,,14570,7,245,Louisiana State,4035426,85,849157200,,37
2021,DEN,15027,WR,"Cleveland, Tyrie",DEN,2020,0,,2248604,,32922,,8cd3d1bb-5b04-4351-bd03-4b4f9b9e33e4,74,,14621,7,205,Florida,4034964,12,874731600,,38
2021,PIT,15028,DE,"Tuszka, Derrek",DEN,2020,0,,2190767,,32923,,abbfa41c-ccb6-4378-b75b-28ec7d54e277,77,,14731,7,246,North Dakota State,,59,837061200,,40
2021,NYG,15029,LB,"Crowder, Tae",NYG,2020,0,TaeCrowder,2180461,,32924,,22f733ff-fd31-4731-acf1-97843e9eb665,75,,14839,7,235,Georgia,,54,858142800,,41
2021,DET,15032,PN,"Fox, Jack",FA,2019,0,,,,32358,,7141ec7a-4f3d-44a4-979e-6644ab9e8f7b,74,,13715,,218,Rice,,3,841554000,,
2021,FA,15033,WR,"Begelton, Reggie",FA,2019,0,,3157671,,32664,,6fb8803e-2a84-454b-827f-df747e9157d8,74,,14472,,200,Lamar,,,746773200,,
2021,NOS,15034,WR,"Callaway, Marquez",FA,2020,0,,2247505,,33109,,1364cb22-1bfa-429b-8bde-dfd0d2938163,74,,14556,,204,Tennessee,4035170,85,890974800,,
2021,LAR,15035,QB,"Wolford, John",FA,2018,0,,2983467,,31803,,2ab1b694-1013-4661-85d4-55415d3b147f,73,,13403,,218,Wake Forest,3124092,18,813819600,,
2021,FA,15037,WR,"Lipscomb, Kalija",FA,2020,0,,,,32946,,528b6f5c-7043-4c5a-bb04-7314b1e0f155,73,,14640,,200,Vanderbilt,,,876114000,,
2021,CAR,15038,WR,"Bayless, Omar",FA,2020,0,,,,33132,,488cf673-fb92-4701-abd0-4641987642ee,75,,14585,,207,Arkansas State,,17,850626000,,
2021,CAR,15039,WR,"Parker, Aaron",FA,2020,0,,,,33095,,08df3736-14f2-465e-af74-cdcdebe19a66,75,,14642,,191,Rhode Island,,,895726800,,
2021,BAL,15040,RB,"Williams, Ty'Son",FA,2020,0,,,,33006,,9e31f935-1e60-437d-9859-e1f2bb936aa5,72,,14404,,220,Brigham Young,,22,841813200,,
2021,NYJ,15041,WR,"Cager, Lawrence",FA,2020,0,,2183845,,33329,,2f2181f8-cb0a-42e4-9468-17f5f5a219cc,77,,14597,,220,Georgia,3917849,89,872053200,,
2021,ARI,15042,RB,"Ward, Jonathan",FA,2020,0,,3159088,,33088,,1dc6b133-355f-451e-856f-d02839681578,72,,15106,,202,Central Michigan,4039274,23,875595600,,
2021,FA,15045,TE,"Breeland, Jacob",FA,2020,0,,,,32994,,a8614822-2740-4b1f-a01e-b7960a4f07f6,77,,14628,,250,Oregon,,88,880002000,,
2021,NOS,15046,WR,"Merritt, Kirk",FA,2020,0,,,,33242,,521f597a-0709-4cc4-afab-72d93eccb5fc,73,,14861,,214,Arkansas State,,33,852440400,,
2021,FA,15047,CB,"Roberson, Tre",FA,2016,0,,,,29925,,7ba5935c-0e54-4ad0-b90e-ff4af7d62b85,72,,11506,,205,Illinois State,,31,719730000,,
2021,CIN,15049,LB,"Bachie, Joe",FA,2020,0,,2239744,,33108,,c44bdac4-0732-4f94-8bae-df47ecec5656,74,,14735,,235,Michigan State,4036507,48,888469200,,
2021,KCC,15051,PN,"Townsend, Tommy",FA,2020,0,,2180540,,32960,,edfc712a-54f7-4c34-a838-c50c14dbf7dc,73,,14574,,191,Florida,3915398,6,847774800,,
2021,FA,15053,WR,"Rowland, Chris",FA,2020,0,,,,33066,,40f11577-5646-4da3-99ba-ea8b038b17a3,68,,14885,,180,Tennessee State,,,882507600,,
2021,CAR,15054,TE,"Ricci, Giovanni",FA,2020,0,,2189091,,33151,,689de342-1d99-4a4d-976d-f6573ef3a8c2,75,,14785,,240,Western Michigan,3916749,49,845442000,,
2021,CLE,15055,PN,"Charlton, Joseph",FA,2020,0,,,,33360,,9a76c690-1946-4860-9564-a0b7b9bbaf0a,77,,14652,,190,South Carolina,,16,860389200,,
2021,NYJ,15056,LB,"White, Javin",FA,2020,0,,3159207,,33318,,3f95afdc-2140-424b-8250-7d4e273c2efc,74,,14902,,211,Nevada-Las Vegas,3921709,60,856501200,,
2021,MIN,15057,WR,"Chisena, Dan",FA,2020,0,,3159144,,33023,,92529995-41e9-48db-b429-c96540ad357b,75,,14889,,202,Penn State,3929637,88,856846800,,
2021,MIN,15059,S,"Dorn, Myles",FA,2020,0,,,,33029,,e11eff18-b567-47c2-99e6-f4c6bc3d10c3,74,,14598,,205,North Carolina,,33,898750800,,
2021,FA,15060,QB,"Streveler, Chris",FA,2019,0,,,,32662,,23461354-f2d7-4e36-9046-fe9cde6dd413,73,,14587,,216,South Dakota,,15,789368400,,
2021,CIN,15062,DE,"Ray, Wyatt",FA,2019,0,,2185926,,32287,,b84b99f3-5fac-46ed-b892-5800159edbf9,75,,13881,,250,Boston College,3915285,47,846133200,,
2021,WAS,15063,LB,"Harris, De'Jon",FA,2020,0,,,,33321,,8ca83e4e-d3a5-4dcb-a917-e58e36b77721,72,,14553,,245,Arkansas,,45,878360400,,
2021,IND,15066,TE,"Wolf, Eli",FA,2020,0,,,,33007,,71c657d6-a2d9-48f3-b6db-dd4372e910f4,76,,14375,,236,Georgia,3915400,46,858056400,,
2021,FA,15068,DE,"Render, Tyshun",FA,2020,0,,,,33243,,160934d8-6fac-4a5f-8121-d8bca301d1b4,76,,15029,,256,Middle Tennessee,,64,859525200,,
2021,SEA,15069,WR,"Fuller, Aaron",FA,2020,0,,,,33267,,df2caa7b-29f4-4391-8ce0-b1b711196379,71,,14638,,188,Washington,,2,875595600,,
2021,KCC,15070,TE,"Fortson, Jody",FA,2019,0,,3117124,,32600,,a01ffd42-5fdb-42f8-95ab-157025e3fba8,76,,14306,,226,Valdosta State,4408854,89,818312400,,
2021,HOU,15071,DE,"Carter, Ron'Dell",FA,2020,0,,,,33103,,2e9e0b4e-d7f6-4d9b-850f-e1a5a8e17a5b,75,,14920,,269,James Madison,,68,867906000,,
2021,DET,15073,CB,"Motley, Parnell",FA,2020,0,,,,33293,,eaacee31-0a3c-4f9d-be85-86490ae16f6b,72,,14599,,175,Oklahoma,,39,878014800,,
2021,FA,15075,PK,"McCann, Tucker",FA,2020,0,,,,33343,,397901eb-5589-4f0e-8c02-f50509e22f3c,74,,14860,,215,Missouri,,7,879138000,,
2021,LAR,15076,LB,"Rozeboom, Christian",FA,2020,0,,3159116,,33261,,49abd11f-fe2b-4d15-99ed-f316d2ec67e1,74,,15090,,230,South Dakota State,3909013,56,854600400,,
2021,FA,15077,WR,"Wright, Isaiah",FA,2020,0,,,,33209,,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,74,,14503,,220,Temple,,83,853131600,,
2021,JAC,15078,CB,"Claybrooks, Chris",JAC,2020,0,,2968984,,32893,,039d817f-17a4-471d-8949-197335dcd1ad,69,,14829,7,180,Memphis,4371737,6,869115600,,9
2021,FA,15079,CB,"Bassey, Essang",FA,2020,0,,2223200,,32932,,34853ce3-5e1f-4b23-b730-6f51444291ac,70,,14738,,190,Wake Forest,4037216,27,902898000,,
2021,PHI,15080,TE,"Togiai, Noah",FA,2020,0,,,,32970,,86707c8e-fec4-4ebe-9111-4d3ad238ad43,76,,14843,,244,Oregon State,3930298,83,868165200,,
2021,KCC,15081,DT,"Wharton, Tershawn",FA,2020,0,,3159108,,32952,,632a8382-27d6-45ae-b3d2-a37157e09ab7,73,,15077,,280,Missouri S&T,4058925,92,898750800,,
2021,GBP,15082,LB,"Barnes, Krys",FA,2020,0,,3159093,,33221,,fc081a72-124d-4648-86a4-45aebb95a5ba,74,,14572,,229,UCLA,4035817,40,891493200,,
2021,JAC,15087,RB,"Cottrell, Nathan",FA,2020,0,,,,33123,,bc43e18a-c2f9-4e49-a90c-41a95cffa736,71,,14773,,193,Georgia Tech,,31,838962000,,
2021,MIN,15088,TE,"Ellefson, Ben",FA,2020,0,,,,33124,,ca393469-d587-4bf7-905d-838e960de851,75,,14864,,250,North Dakota State,,82,841554000,,
2021,NOS,15089,DT,"Roach, Malcolm",FA,2020,0,,2246854,,33118,,bb01a04e-0d54-4fc6-98c8-2b8614d07afe,75,,14726,,290,Texas,4039064,97,897368400,,
2021,LAR,15093,DT,"Copeland, Marquise",FA,2019,0,,,,32130,,7e4f9b27-edc4-4f5c-b77a-81604220a454,74,,14014,,287,Cincinnati,,93,863154000,,
2021,DEN,15094,S,"Locke, P.J.",FA,2019,0,,,,32164,,155980c2-e289-48c4-a047-09c08d0ce7ae,70,,14198,,202,Texas,,6,855723600,,
2021,GBP,15095,LB,"Galeai, Tipa",FA,2020,0,,,,33225,,fa797d7d-4537-4e2e-8fd1-cd8831894092,77,,15072,,235,Utah State,,40,856933200,,
2021,LAC,15096,RB,"Nabers, Gabe",FA,2020,0,,,,32987,,538cf938-8f65-435f-b8fd-2856ce5c4e6d,75,,15093,,243,Florida State,,40,878706000,,
2021,DAL,15097,TE,"McKeon, Sean",FA,2020,0,,2239736,,33101,,0f369885-8ecd-4ca0-a3dc-df8530a0db6e,77,,14478,,255,Michigan,4036275,49,883285200,,
2021,CAR,15098,RB,"Bradwell, Darius",FA,2020,0,,,,32975,,06f3e98d-7d73-4007-b673-4a74ed72bda3,73,,14919,,230,Tulane,,34,863672400,,
2021,FA,15101,DT,"Akinmoladun, Freedom",FA,2019,0,,,,32601,,594c3651-1a2f-453e-a39d-2c84a377f2b5,75,,14294,,284,Nebraska,,92,824014800,,
2021,BUF,15103,TE,"Gilliam, Reggie",FA,2020,0,,3161112,,33357,,4475bb8a-b5a6-4527-bfc7-8e7e03900984,72,,14844,,244,Toledo,4039505,41,872053200,,
2021,TEN,15109,WR,"Westbrook-Ikhine, Nick",FA,2020,0,,2185954,,33348,,5e63e674-adf3-4f4e-929e-4a0ff2cfb1df,74,,14750,,211,Indiana,3929785,18,858920400,,
2021,ATL,15110,DT,"Thurman, Nick",FA,2018,0,,2926952,,31726,,ded1a577-51cc-4f13-8b79-4f4c09655f44,76,,13320,,305,Houston,3040031,91,802933200,,
2021,FA,15111,PK,"Wright, Brandon",FA,2020,0,,,,33149,,61980614-1609-4b68-b11f-05aa30fefb89,70,,14954,,182,Georgia State,,1,856242000,,
2021,CAR,15114,CB,"Hartsfield, Myles",FA,2020,0,,,,33139,,87e59fe7-8744-4318-a41e-53a18d1f9647,71,,14968,,210,Mississippi,,38,870757200,,
2021,FA,15116,WR,"Zuber, Isaiah",FA,2020,0,,,,33020,,e83c7957-58c7-48eb-aaf2-47e410607957,72,,14862,,190,Mississippi State,,19,861080400,,
2021,SFO,15117,LB,"Flannigan-Fowles, Demetrius",FA,2019,0,,3116827,,32319,,c5175598-1392-4eaa-ae62-d99811a0c477,74,,14074,,223,Arizona,3931424,44,841813200,,
