year,id,position,team,name,draft_team,draft_year,stats_global_id,twitter_username,cbs_id,fleaflicker_id,stats_id,college,weight,draft_pick,draft_round,sportsdata_id,rotowire_id,jersey,height,rotoworld_id,espn_id,birthdate,nfl_id,status
2023,16095,PK,FA,"Sciba, Nick",FA,2022,0,,,,34679,Wake Forest,191,,,23c30690-d54b-11ec-863e-d1768bcc6616,16613,4,69,,,938840400,,
2023,16096,WR,FA,"Berryhill, Stanley",FA,2022,0,,,,34285,Arizona,190,,,18be19e0-cc7e-11ec-8d55-87af3a9174bd,16490,83,71,,,897368400,,
2023,16097,WR,FA,"McGowan, Kyric",FA,2022,0,,2835698,,34276,Georgia Tech,198,,,c1ebe1f0-ca62-11ec-bdda-4fe5bed84950,16360,87,71,,4242270,941432400,,
2023,16099,LB,CAR,"Wooten, Chandler",FA,2022,0,,2804168,,34313,Auburn,230,,,a46e9c10-cb4f-11ec-a667-6354702e3fca,15855,57,75,,4242515,925016400,,
2023,16102,S,LVR,"Pola-Mao, Isaiah",FA,2022,0,,2868296,,34556,USC,204,,,03dc3660-d3a9-11ec-96a0-c3471a31202c,16202,20,75,,4259632,930718800,,
2023,16113,TE,LAC,"Smartt, Stone",FA,2022,0,,2864800,,34637,Old Dominion,226,,,6ee105f0-ca2e-11ec-be96-e90abdfa0fef,16321,84,76,,4250764,907477200,,
2023,16114,DE,FA,"Jones, Vi",FA,2022,0,,2868189,,34401,North Carolina State,230,,,94af02a0-cda8-11ec-b94f-57e6927758e6,16648,53,74,,4259636,894344400,,
2023,16115,PK,FA,"Shudak, Caleb",FA,2022,0,,,,34469,Iowa,177,,,a8f5e690-c95a-11ec-b1d2-d334745b4f4f,16541,6,67,,4036146,879915600,,
2023,16116,CB,GBP,"Gilbert, Zyon",FA,2022,0,,2836476,,34670,Florida Atlantic,193,,,a93e2eb0-d264-11ec-b16e-cf7159baf83d,16236,42,72,,4243808,918104400,,
2023,16117,S,FA,"Thomas, A.J.",FA,2022,0,,2866141,,34421,Western Michigan,215,,,832deb10-cfa9-11ec-a024-8f80a1cdd928,16465,85,74,,4240155,937630800,,
2023,16118,S,TEN,"Brown, Mike",FA,2022,0,,2820396,,34232,Miami (OH),218,,,d64354b0-c956-11ec-b1d2-d334745b4f4f,16300,44,73,,4244310,923461200,,
2023,16120,WR,LAR,"Trammell, Austin",FA,2021,0,,2838491,,33745,Rice,185,,,c1d52f55-4c65-4b37-8457-f0dc028c85bc,15663,81,70,,4244856,899528400,,
2023,16121,DE,LAR,"Thomas, Keir",FA,2022,0,,2221845,,34343,Florida State,260,,,60ffacb0-d209-11ec-ab20-b37737d70cc4,16416,96,74,,4038843,885704400,,
2023,16122,S,FA,"Turner, Nolan",FA,2022,0,,,,34517,Clemson,202,,,3472dfa0-d3f3-11ec-befa-d934fa9cf701,15955,34,73,,,880779600,,
2023,16125,WR,MIN,"Baldwin, Daylen",FA,2022,0,,2878374,,34713,Michigan,219,,,bdfc7130-1351-11ed-9aaa-89106bfa2f85,16169,84,74,,4262900,943419600,,
2023,16131,DT,LAC,"Hinton, Christopher",FA,2022,0,,3133461,,34672,Michigan,310,,,fd3f7640-d264-11ec-b16e-cf7159baf83d,16126,98,76,,4426583,968907600,,
2023,16132,S,LAC,"Layne, Raheem",FA,2022,0,,2865390,,34630,Indiana,192,,,71325ae0-ca2c-11ec-a896-a541b322f383,16314,43,71,,4258237,930891600,,
2023,16138,LB,IND,"Olubi, Segun",FA,2023,0,,3174819,,34322,San Diego State,233,,,77586110-ca83-11ec-97ae-e1573849d1a6,16395,50,73,,4260703,941432400,,
2023,16139,CB,IND,"Baker, Darrell",FA,2022,0,,,,34302,Georgia Southern,190,,,e92e4840-cb41-11ec-a667-6354702e3fca,16385,39,73,,4036660,890974800,,
2023,16141,WR,ATL,"Ali, Josh",FA,0,0,,2875348,,34719,Kentucky,200,,,745a7080-2950-11ed-930d-e71fc740ea47,16645,80,72,,4259976,920437200,,
2023,16144,DT,DEN,"Garcia, Elijah",FA,2022,0,,2247144,,34339,Rice,302,,,32e18540-d206-11ec-ab20-b37737d70cc4,16414,90,77,,4039170,889592400,,
2023,16145,CB,DEN,"McMillian, Ja'Quan",FA,2022,0,,,,34574,East Carolina,183,,,62fb07e0-d253-11ec-b16e-cf7159baf83d,16477,29,70,,,960094800,,
2023,16147,Coach,IND,"Steichen, Shane",FA,2022,0,,,,,,,,,3597e55c-e2b6-4330-ab6d-19ae4d095dd5,,,,,,484635600,,
2023,16148,QB,CAR,"Young, Bryce",CAR,2023,0,,3161957,,40029,Alabama,204,1,1,38475bfa-9773-4c3b-9157-a0dbd576fa22,16807,9,70,,,996037200,,R
2023,16149,QB,TEN,"Levis, Will",TEN,2023,0,,2964377,,40068,Kentucky,229,2,2,4c8a2f7e-f982-4eca-9d52-cf53df6985a4,16665,8,76,,4361418,930459600,,R
2023,16150,QB,HOU,"Stroud, C.J.",HOU,2023,0,,3163079,,40030,Ohio State,218,2,1,7e91086f-9ca4-4bd9-a099-b88b2f37e6c6,16886,7,75,,4432577,1002085200,,R
2023,16151,QB,DET,"Hooker, Hendon",DET,2023,0,,2805110,,40096,Tennessee,220,5,3,25b10007-802d-4ebb-8314-3eb7b24ddc37,16905,2,75,,4240858,884667600,,R
2023,16152,QB,IND,"Richardson, Anthony",IND,2023,0,,3163263,,40040,Florida,244,4,1,5fc5b4a6-a583-4345-a810-4f982204ea5e,16653,5,76,,4429084,1022040000,,R
2023,16153,QB,LAR,"Bennett, Stetson",LAR,2023,0,,2871628,,40153,Georgia,190,26,4,a5cc5958-01f9-4b7d-a8d9-c44625d53ed5,16871,13,71,,,878014800,,R
2023,16154,QB,MIN,"Hall, Jaren",MIN,2023,0,,2975722,,40185,BYU,207,29,5,84ba4cc6-8740-45c8-898b-9233e1791186,16776,15,72,,4373632,890715600,,R
2023,16155,QB,LAC,"Duggan, Max",LAC,2023,0,,3120848,,40272,TCU,207,22,7,a7ef9eec-dab5-4321-a836-af3d085b4ba4,16729,8,73,,4427105,984373200,,R
2023,16156,QB,NOS,"Haener, Jake",NOS,2023,0,,2815170,,40144,Fresno State,200,25,4,70376919-8220-4128-a089-72d5b10f2346,16912,3,73,,4243322,921042000,,R
2023,16157,QB,BAL,"Cunningham, Malik",FA,2023,0,,2866334,,40290,Louisville,190,,,2bf2f410-e6f2-11ed-abca-c7a3a205e21d,16691,12,73,,4240069,907650000,,R
2023,16158,QB,CLE,"Thompson-Robinson, Dorian",CLE,2023,0,,2964729,,40195,UCLA,203,5,5,d66ae3ad-8a60-47e7-a3b2-18a1e8377e1b,16945,14,74,,4367178,942555600,,R
2023,16159,QB,LVR,"O'Connell, Aidan",LVR,2023,0,,2868716,,40138,Purdue,206,33,4,5891a917-9071-4bc2-a652-7f702c44cbd2,16716,12,75,,4260394,904626000,,R
2023,16160,QB,ARI,"Tune, Clayton",ARI,2023,0,,2964808,,40188,Houston,220,4,5,b2810d1e-3ea7-4907-bb34-93b40e893c08,16913,15,75,,4360175,922165200,,R
2023,16161,RB,ATL,"Robinson, Bijan",ATL,2023,0,,3168163,,40055,Texas,215,8,1,f78d68c2-f9da-48e7-b954-26b69efd828d,16739,7,71,,4430807,1012366800,,R
2023,16162,RB,DET,"Gibbs, Jahmyr",DET,2023,0,,3162723,,40059,Alabama,202,12,1,fef9457e-6497-47de-9bf2-cc3b95929375,16808,26,69,,4429795,1016600400,,R
2023,16163,RB,LAR,"Evans, Zach",LAR,2023,0,,3162483,,40243,Ole Miss,202,38,6,f7465712-9d52-4fce-8912-df714f7285e9,16801,38,71,,4685035,991198800,,R
2023,16164,RB,JAC,"Bigsby, Tank",JAC,2023,0,,3162021,,40095,Auburn,215,25,3,2034916c-8062-46e3-8d0c-d0dec694e2d1,16705,4,71,,4429013,999147600,,R
2023,16165,RB,TEN,"Spears, Tyjae",TEN,2023,0,,3122588,,40119,Tulane,195,18,3,af71f149-7758-40b7-973a-9fe6320cf4f5,16941,2,71,,4428557,992581200,,R
2023,16166,RB,TBB,"Tucker, Sean",FA,2023,0,,3168416,,40742,Syracuse,205,,,6d616c10-f35e-11ed-b721-9b68b08a2e09,16728,44,70,,,1003986000,,R
2023,16167,RB,MIA,"Achane, De'Von",MIA,2023,0,,3171161,,40118,Texas A&M,191,21,3,a4ef921b-8767-4b4f-a651-7675c00f9af0,16661,28,69,,,1002949200,,R
2023,16168,RB,NYJ,"Abanikanda, Israel",NYJ,2023,0,,3163291,,40165,Pittsburgh,217,8,5,07802728-2d68-4aac-8e1f-ee306977495d,16735,23,70,,4429202,1033790400,,R
2023,16169,RB,SEA,"Charbonnet, Zach",SEA,2023,0,,3123810,,40075,UCLA,214,21,2,7d7f1628-85a7-4633-9ffe-d82fc2761b00,16897,26,73,,4426385,978930000,,R
2023,16170,RB,SEA,"McIntosh, Kenny",SEA,2023,0,,3121460,,40267,Georgia,204,20,7,9956eabc-16da-4a1c-ab80-fe0910bcaa12,17002,25,72,,4427391,952059600,,R
2023,16171,RB,NOS,"Miller, Kendre",NOS,2023,0,,3162256,,40108,TCU,220,8,3,66627686-34fe-4599-84ac-e436fd7d798a,16898,5,72,,4599739,1023768000,,R
2023,16172,RB,FA,"Ibrahim, Mohamed",FA,2023,0,,2804395,,40586,Minnesota,203,,,7d6f5ee0-ec6b-11ed-9b18-c341fbcec642,17025,33,68,,4240750,905230800,,R
2023,16173,RB,NYG,"Gray, Eric",NYG,2023,0,,3123569,,40198,Oklahoma,211,37,5,dcc536c1-36f2-4e34-8028-ccf32d930018,16970,20,70,,4570561,941691600,,R
2023,16174,RB,WAS,"Rodriguez, Chris",WAS,2023,0,,2964667,,40231,Kentucky,224,16,6,ae5c4758-cb53-4f17-8763-b91381036af3,16933,36,71,,4362619,969944400,,R
2023,16175,RB,CHI,"Johnson, Roschon",CHI,2023,0,,3121395,,40162,Texas,227,13,4,e3c414c0-be8c-4807-af9c-f91d89c83e60,16772,23,72,,4426386,980917200,,R
2023,16176,RB,DAL,"Vaughn, Deuce",DAL,2023,0,,3168666,,40240,Kansas State,176,35,6,e444229e-c262-40a7-bb89-61d4b774da55,17003,42,66,,4431453,1004677200,,R
2023,16177,RB,FA,"Dye, Travis",FA,2023,0,,2967055,,40546,USC,201,,,46cb9c30-ebaa-11ed-b05b-f11b75745f7c,17028,35,70,,,935470800,,R
2023,16178,RB,BAL,"Mitchell, Keaton",FA,2023,0,,3164710,,40641,East Carolina,190,,,16341d80-f01f-11ed-97df-a94b89ac5704,16810,34,68,,4596334,1011243600,,R
2023,16179,RB,MIN,"McBride, DeWayne",MIN,2023,0,,3168024,,40285,UAB,209,5,7,fe0e7574-ccd1-45ca-b2bf-7ec3a09cef00,16765,27,70,,4430388,994568400,,R
2023,16180,RB,IND,"Hull, Evan",IND,2023,0,,3124679,,40169,Northwestern,209,41,5,20d82a85-0128-499a-9330-2906af3cbb09,16676,38,70,,4569609,972536400,,R
2023,16181,RB,CIN,"Brown, Chase",CIN,2023,0,,2965160,,40196,Illinois,210,28,5,d74ff06d-905d-4fed-8f98-b5f6d4549333,16934,30,70,,4362238,953614800,,R
2023,16182,RB,FA,"Peoples, Camerun",FA,2023,0,,2967422,,40587,Appalachian State,217,,,aa28aab0-ec64-11ed-b34e-33ef114ed931,16927,32,73,,,937285200,,R
2023,16183,WR,NYG,"Hyatt, Jalin",NYG,2023,0,,3171911,,40128,Tennessee,185,10,3,e5f9d339-a89f-4e47-9a84-b89f14550c05,16714,13,72,,4692590,1001394000,,R
2023,16184,WR,GBP,"Reed, Jayden",GBP,2023,0,,2967762,,40063,Michigan State,187,19,2,23a306bc-5f77-4574-a575-bd599f243185,16977,11,71,,4362249,956898000,,R
2023,16185,WR,SEA,"Smith-Njigba, Jaxon",SEA,2023,0,,3162959,,40041,Ohio State,197,20,1,6215db71-1e13-4c62-8f14-2005d33dee47,16654,11,72,,,1013662800,,R
2023,16186,WR,MIN,"Addison, Jordan",MIN,2023,0,,3162290,,40042,USC,175,23,1,63fdd64e-1a23-4b77-9536-b1609f3a708c,16895,3,71,,4429205,1012107600,,R
2023,16187,WR,IND,"Downs, Josh",IND,2023,0,,3162970,,40126,North Carolina,171,16,3,dd227f4a-0785-482d-a28b-f231c7f3b73f,16689,1,69,,4688813,997592400,,R
2023,16188,WR,LAC,"Johnston, Quentin",LAC,2023,0,,3162609,,40051,TCU,208,21,1,e648bc98-bc81-44d0-8d4b-b9223c497ff4,16899,1,74,,,999752400,,R
2023,16189,WR,DEN,"Mims, Marvin",DEN,2023,0,,3162586,,40090,Oklahoma,182,32,2,fcd780e6-6d43-4c2e-b740-59ae09911345,16849,19,71,,,1016514000,,R
2023,16190,WR,BAL,"Flowers, Zay",BAL,2023,0,,3127049,,40039,Boston College,183,22,1,2b6d74b7-10fb-4f17-99c8-9bb557fb475b,16919,4,69,,,968648400,,R
2023,16191,WR,CLE,"Tillman, Cedric",CLE,2023,0,,2962120,,40093,Tennessee,215,11,3,148330d9-5182-4b58-b695-8067aaba4731,16706,19,75,,4369863,956120400,,R
2023,16192,WR,JAC,"Washington, Parker",JAC,2023,0,,3168820,,40234,Penn State,204,8,6,c05863ec-3414-4ae6-a8d2-830aed99b6d3,16690,11,70,,4432620,1016686800,,R
2023,16193,WR,NEP,"Boutte, Kayshon",NEP,2023,0,,3163170,,40224,LSU,197,10,6,9c054866-5e6c-460b-9af3-ebf91e7d0a3e,16795,9,71,,,1020744000,,R
2023,16194,WR,KCC,"Rice, Rashee",KCC,2023,0,,3124978,,40084,SMU,204,24,2,cbd73c09-da07-48b0-a0d6-f248dfa631b6,16963,4,73,,4428331,956379600,,R
2023,16195,WR,GBP,"Wicks, Dontayvion",GBP,2023,0,,3122375,,,Virginia,206,24,5,ea3d1393-8c3b-4e81-a519-f636d28d692e,16658,13,73,,,992667600,,R
2023,16196,WR,NOS,"Perry, A.T.",NOS,2023,0,,2965235,,40242,Wake Forest,205,18,6,f6986d22-e3bb-4509-9309-90d92c01437a,16802,87,77,,4362019,940914000,,R
2023,16197,WR,CAR,"Mingo, Jonathan",CAR,2023,0,,3126905,,40073,Ole Miss,220,8,2,6cf0c82d-87e4-4cfc-8475-77667ed92796,16937,81,74,,4426485,987742800,,R
2023,16198,WR,TBB,"Jarrett, Rakim",FA,2023,0,,3166901,,40671,Maryland,192,,,39428290-f1b8-11ed-9bf1-7fd77a26dc1f,16709,18,72,,4429006,980312400,,R
2023,16199,WR,TBB,"Palmer, Trey",TBB,2023,0,,3122273,,40223,Nebraska,190,14,6,9a011241-f4b3-403a-af70-c9cdfd177054,16936,10,73,,4426407,986187600,,R
2023,16200,WR,FA,"Demus, Dontay",FA,2023,0,,,,40642,Maryland,220,,,29944700-f01b-11ed-beb1-27fdf5239b61,16973,,75,,,969944400,,R
2023,16201,WR,HOU,"Hutchinson, Xavier",HOU,2023,0,,3161943,,40232,Iowa State,210,28,6,aed98af2-b228-4b74-a804-2d210bd11122,16932,19,75,,4686422,959835600,,R
2023,16202,WR,SFO,"Bell, Ronnie",SFO,2023,0,,2968474,,40279,Michigan,195,36,7,ba06804a-b84c-408a-8ef6-5226d8424479,16843,10,72,,4372063,949035600,,R
2023,16203,WR,CIN,"Jones, Charlie",CIN,2023,0,,2868959,,40158,Purdue,190,29,4,c634c231-61fb-4725-8533-2cce14bfebbf,16719,15,72,,4257188,909637200,,R
2023,16204,WR,HOU,"Dell, Tank",HOU,2023,0,,2963970,,40097,Houston,165,6,3,25e7b423-f716-4d1a-9623-cee3e7d822ab,16935,3,70,,4366031,941173200,,R
2023,16205,WR,CHI,"Scott, Tyler",CHI,2023,0,,3163215,,40141,Cincinnati,182,31,4,6833ad69-9f24-4780-989c-83bdb090ec5e,16713,10,70,,4565908,1002862800,,R
2023,16206,WR,ARI,"Wilson, Michael",ARI,2023,0,,2965181,,40121,Stanford,213,31,3,b91be982-fccd-448e-869b-e9b5148a1730,16957,14,74,,4360761,951282000,,R
2023,16207,WR,CIN,"Iosivas, Andrei",CIN,2023,0,,2966908,,40211,Princeton,210,29,6,30c0df5e-bb77-4eee-8390-8fc13844e1c3,16965,80,75,,4368003,939963600,,R
2023,16208,WR,FA,"Johnson, CJ",FA,2023,0,,3123939,,40461,East Carolina,225,,,3a00b600-ea03-11ed-8d34-41182339b277,16823,82,73,,,973314000,,R
2023,16209,WR,FA,"Haselwood, Jadon",FA,2023,0,,3122363,,40515,Arkansas,213,,,96c38af0-eb72-11ed-aecd-85bc826ed43e,16908,,74,,,987310800,,R
2023,16210,WR,BUF,"Shorter, Justin",BUF,2023,0,,2965077,,40167,Florida,227,15,5,0e4f0529-f178-463e-8aa6-0b8cfa3e916f,16656,88,76,,4361426,955947600,,R
2023,16211,WR,LAR,"Nacua, Puka",LAR,2023,0,,3121687,,40168,BYU,212,42,5,111be44d-7bc2-4cad-934d-c9e946293b2f,16790,12,74,,4426515,991112400,,R
2023,16212,TE,LVR,"Mayer, Michael",LVR,2023,0,,3171673,,40065,Notre Dame,256,4,2,31f4645a-7ccb-4633-8580-2fca361beb4f,16666,87,76,,4429086,994395600,,R
2023,16213,TE,BUF,"Kincaid, Dalton",BUF,2023,0,,2982991,,40048,Utah,240,25,1,b961fa15-0676-4948-b95f-56d06319d40e,16697,86,76,,,940222800,,R
2023,16214,TE,DET,"LaPorta, Sam",DET,2023,0,,3124197,,40064,Iowa,245,3,2,3059f1e5-1871-4458-9e90-9b9917874c61,17033,87,75,,,979275600,,R
2023,16215,TE,GBP,"Musgrave, Luke",GBP,2023,0,,3129283,,40074,Oregon State,253,11,2,77a4fb49-3c6c-4aa1-8a21-20956e2d2240,16663,88,78,,4428085,967870800,,R
2023,16216,TE,PIT,"Washington, Darnell",PIT,2023,0,,3163963,,40094,Georgia,264,30,3,1984b8b5-d206-4d6a-8204-c5dd0160e9f5,16889,80,79,,4430802,998024400,,R
2023,16217,TE,SFO,"Latu, Cameron",SFO,2023,0,,2964535,,40101,Alabama,244,38,3,3763a2ec-ee98-4cf4-9aa7-ee626057c56f,16931,49,77,,4372026,951368400,,R
2023,16218,TE,TBB,"Durham, Payne",TBB,2023,0,,2968469,,40193,Purdue,255,36,5,c4a8b4c9-5db8-4187-852b-9557bef8724e,16720,87,77,,,961045200,,R
2023,16219,TE,LAR,"Allen, Davis",LAR,2023,0,,3123267,,40164,Clemson,251,40,5,02a77d8c-3b89-4a61-86a2-0c005c1e589a,17030,87,78,,,981176400,,R
2023,16220,TE,IND,"Mallory, Will",IND,2023,0,,2962073,,,Miami (FL),239,27,5,5d4a5e4f-7c74-4b4c-b8e5-33bb831e3057,17014,86,76,,,930027600,,R
2023,16221,TE,DAL,"Schoonmaker, Luke",DAL,2023,0,,2968473,,40061,Michigan,250,27,2,143957a7-4649-4a19-b351-e606edc75ebd,16855,86,77,,,906958800,,R
2023,16222,TE,GBP,"Kraft, Tucker",GBP,2023,0,,3133332,,40102,South Dakota State,259,15,3,3a084c5f-6b9f-4703-a0c7-1566bc4b1129,16649,85,77,,4572680,973227600,,R
2023,16223,DE,HOU,"Anderson, Will",HOU,2023,0,,3161880,,40031,Alabama,243,3,1,9e22bbe3-5323-42e0-a82e-03e3794ea67f,16809,51,76,,4685724,999406800,,R
2023,16224,DE,CIN,"Murphy, Myles",CIN,2023,0,,3162763,,40057,Clemson,275,28,1,fb188308-cd65-4c61-b8c5-b9252b638b09,16710,99,77,,4428985,1010034000,,R
2023,16225,DE,ARI,"Ojulari, BJ",ARI,2023,0,,3163276,,40088,LSU,248,10,2,f4d8da18-8be8-470c-947c-d9fd3d85612c,17177,9,74,,4429111,1017982800,,R
2023,16226,DE,LVR,"Wilson, Tyree",LVR,2023,0,,2964191,,40043,Texas Tech,263,7,1,73aefe0e-8b0e-46c2-a0fe-cc4eb269f969,17149,9,77,,,958798800,,R
2023,16227,DE,ATL,"Harrison, Zach",ATL,2023,0,,3123351,,40115,Ohio State,270,12,3,9d1624c5-958f-42ec-965d-f6dbb85e0401,17197,96,77,,,997765200,,R
2023,16228,DE,PHI,"Smith, Nolan",PHI,2023,0,,3123027,,40054,Georgia,238,30,1,e9194ad2-d400-4dfe-9f4f-8b984537df60,17176,3,74,,,979794000,,R
2023,16229,DE,MIN,"Carter, Andre",FA,2023,0,,3138801,,40303,Army,257,,,de6d5cb0-e75c-11ed-9334-efa9cc2292da,16924,99,78,,4577333,959922000,,R
2023,16230,DE,GBP,"Van Ness, Lukas",GBP,2023,0,,3163208,,40037,Iowa,272,13,1,1f8b4936-d0f8-4e9e-9f6f-5f4138180d7d,16825,90,77,,,994395600,,R
2023,16231,LB,DEN,"Sanders, Drew",DEN,2023,0,,3162911,,40109,Arkansas,233,4,3,779fd90f-ae23-4f6e-80f2-49052e7ca6aa,17151,41,77,,4685721,1009774800,,R
2023,16232,DT,SEA,"Morris, Mike",SEA,2023,0,,3133325,,40171,Michigan,295,16,5,2697a8a5-c22d-4290-a266-5b153bf384e3,16861,94,78,,,987915600,,R
2023,16233,DT,PHI,"Carter, Jalen",PHI,2023,0,,3163950,,40035,Georgia,314,9,1,1c443cd8-b9ad-4676-9a8e-8cee52b07637,16865,98,75,,4685759,986360400,,R
2023,16234,LB,BAL,"Simpson, Trenton",BAL,2023,0,,3162464,,40116,Clemson,235,23,3,a2ceb68a-71c0-465c-8548-36967d302cc9,16712,32,74,,,992494800,,R
2023,16235,DE,SEA,"Hall, Derick",SEA,2023,0,,3121912,,40070,Auburn,254,6,2,57b847dd-7af4-4d16-b934-641ab9b5911b,16923,58,75,,,984978000,,R
2023,16236,LB,HOU,"To'oTo'o, Henry",HOU,2023,0,,3121019,,40189,Alabama,228,32,5,b3523130-926a-4d1c-bfde-775975583398,17121,39,74,,4426350,978670800,,R
2023,16237,LB,ARI,"Pappoe, Owen",ARI,2023,0,,3122142,,40200,Auburn,230,33,5,e6926317-2584-496a-9f32-e422040a8a20,16673,44,72,,,970203600,,R
2023,16238,LB,CHI,"Sewell, Noah",CHI,2023,0,,3161646,,40172,Oregon,246,13,5,3008a8a1-5943-47ff-81ef-1b3367bbbecd,16756,44,73,,,1019793600,,R
2023,16239,LB,DET,"Campbell, Jack",DET,2023,0,,3123377,,40036,Iowa,246,18,1,1f7ce27f-61ef-47e5-bd48-eac4b1c0228f,17152,46,77,,,966920400,,R
2023,16240,CB,PIT,"Porter Jr., Joey",PIT,2023,0,,3125620,,40089,Penn State,193,1,2,fbc596af-8abd-466f-9c01-7a38d11eb7a4,16896,24,74,,4426506,964587600,,R
2023,16241,CB,SEA,"Witherspoon, Devon",SEA,2023,0,,3137159,,40056,Illinois,185,5,1,fa026462-0615-4077-81e1-90daf1c5b8f9,17150,21,72,,4575431,976510800,,R
2023,16242,CB,PHI,"Ringo, Kelee",PHI,2023,0,,3163940,,40131,Georgia,207,3,4,04d384d9-06da-4436-a637-14637705d7b3,16890,7,74,,,1025150400,,R
2023,16243,CB,MIA,"Smith, Cam",MIA,2023,0,,3131626,,40081,South Carolina,186,20,2,be6d66e8-51c2-4ae0-8657-5e0713d7ad02,16652,24,73,,4570672,977374800,,R
2023,16244,S,DET,"Branch, Brian",DET,2023,0,,3170863,,40067,Alabama,203,14,2,3e01cc5d-ca6c-4604-a6c1-249a1aa9df3a,16816,32,72,,4692025,1003726800,,R
2023,16245,S,CIN,"Battle, Jordan",CIN,2023,0,,3123595,,40117,Alabama,215,32,3,a462797c-d8d9-404c-b663-3ced76d6fc93,17368,27,73,,,976770000,,R
2023,16246,S,JAC,"Johnson, Antonio",JAC,2023,0,,3162769,,40166,Texas A&M,198,25,5,078c2a41-ec84-4425-b64e-8d92cee16305,17369,26,74,,4429168,1004331600,,R
2023,16247,S,DEN,"Skinner, JL",DEN,2023,0,,3131561,,40230,Boise State,220,6,6,ad57b64a-befa-40fd-ae40-9c438ced7ea2,16748,34,76,,,987397200,,R
2023,16248,Coach,ARI,"Gannon, Jonathan",FA,0,0,,,,,,,,,b5b3cec4-3a17-4d7e-b187-5fb680659c39,,,,,,411368400,,
2023,16249,TE,NYJ,"Kuntz, Zack",NYJ,2023,0,,2963243,,40255,Old Dominion,251,3,7,66394a78-5537-4a12-a876-4a887f780aba,17034,88,80,,4361417,928645200,,R
2023,16250,WR,PHI,"Ngata, Joseph",FA,2023,0,,3122907,,40514,Clemson,217,,,46a3a6d0-eb73-11ed-aecd-85bc826ed43e,17085,87,75,,4426426,979016400,,R
2023,16251,CB,NEP,"Gonzalez, Christian",NEP,2023,0,,3166700,,40052,Oregon,205,17,1,e847f127-f5f4-41a0-87bb-b89e546e0df4,16683,6,73,,4686772,1025236800,,R
2023,16252,DE,NYJ,"McDonald, Will",NYJ,2023,0,,,,40038,Iowa State,245,15,1,21792a74-7864-4234-bc47-891d5f9e7024,16971,9,76,,,928472400,,R
2023,16253,CB,WAS,"Forbes, Emmanuel",WAS,2023,0,,3171024,,40033,Mississippi State,180,16,1,0c767043-de67-4d90-af09-95c45a8ceeaa,17336,25,72,,4429767,979362000,,R
2023,16254,DT,TBB,"Kancey, Calijah",TBB,2023,0,,3126837,,40049,Pittsburgh,280,19,1,cabe57e5-4675-40cf-9090-58c63f823e70,16768,94,72,,4427673,983422800,,R
2023,16255,CB,NYG,"Banks, Deonte",NYG,2023,0,,3122290,,40053,Maryland,200,24,1,e905a38b-bf94-4d46-b9e3-a7b534258a20,16727,2,74,,,983595600,,R
2023,16256,DT,NOS,"Bresee, Bryan",NOS,2023,0,,3162222,,40045,Clemson,305,29,1,98884f9f-5117-476a-a20a-809b38714e6d,17173,90,77,,,1002344400,,R
2023,16257,DE,KCC,"Anudike-Uzomah, Felix",KCC,2023,0,,3168580,,40034,Kansas State,255,31,1,0f9883f3-bff3-4247-8e90-7df2066070c6,16885,91,76,,4612387,1011848400,,R
2023,16258,DT,DAL,"Smith, Mazi",DAL,2023,0,,3124239,,40044,Michigan,337,26,1,8f71baa6-45f2-4b27-8d26-508290a50604,16864,58,75,,4426347,992667600,,R
2023,16259,DT,DET,"Martin, Brodric",DET,2023,0,,2963808,,40122,Western Kentucky,326,33,3,c0c6761c-081c-426a-b186-26ff20791e70,17156,99,77,,4365457,927522000,,R
2023,16260,DE,NOS,"Foskey, Isaiah",NOS,2023,0,,3136890,,40082,Notre Dame,270,9,2,c0a4eddb-90da-45d5-8695-cb15ea16e4b5,16682,55,77,,4426457,972882000,,R
2023,16261,CB,IND,"Brents, Julius",IND,2023,0,,2964913,,40062,Kansas State,198,13,2,194d2310-bc4e-4fc8-9a76-1fe506f35977,17112,29,75,,4360488,948171600,,R
2023,16262,DE,NEP,"White, Keion",NEP,2023,0,,2807441,,40080,Georgia Tech,285,15,2,a93bdfeb-068f-4933-89a2-8071adefd6f9,17109,99,77,,4243493,916808400,,R
2023,16263,S,WAS,"Martin, Jartavius",WAS,2023,0,,2965898,,40087,Illinois,195,16,2,e52e1ff1-7a48-4b89-84c1-35841460ab0d,16817,20,72,,4360378,955947600,,R
2023,16264,DT,PIT,"Benton, Keeanu",PIT,2023,0,,3131591,,40079,Wisconsin,309,18,2,9fd22aa3-6cb6-4bae-af1b-cc0ba0511e08,16692,95,76,,,995346000,,R
2023,16265,DT,CHI,"Dexter, Gervon",CHI,2023,0,,,,40091,Florida,326,22,2,fd3922bc-d7bf-4f2e-9255-d297a86b43d5,17174,99,78,,,1002258000,,R
2023,16266,DE,LAC,"Tuipulotu, Tuli",LAC,2023,0,,3176952,,40077,USC,266,23,2,8b3391ab-5126-4ed8-b181-59723f7f5a99,16822,45,75,,,1031025600,,R
2023,16267,CB,CHI,"Stevenson, Tyrique",CHI,2023,0,,3121387,,40071,Miami (FL),212,25,2,64d9cda4-1ff4-4b21-bdba-586877c70813,17120,29,72,,4426374,959317200,,R
